,IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
62,1005691,1933,Babe Herman,CHC,30,137,508,565,147,83,36,12,16,77,93,50,,57.0,0,,7,15.0,6,,0.289,,,,,,,,,,,0.08800000000000001,0.10099999999999999,0.88,0.353,0.502,0.855,0.213,0.301,,,,,,,,,0.387,25.0,92,28.1,0.0,17.1,-5.7,40.7,4.1,,5.6,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.7,0.9,,30 - 30,29.0,0.2,,,,,,,,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,133,152.0,108,134,210,105.0,,,,,,,,,,,,,,,,,,0,,,,,,4.1
76,1008089,1933,Heinie Manush,WAS,31,153,658,704,221,167,32,17,5,115,95,36,,18.0,2,,8,,6,4.0,0.336,,,,,,,,,,,0.051,0.026000000000000002,2.0,0.372,0.459,0.831,0.123,0.34,,,,,,,,,0.381,27.9,111,18.0,4.0,21.3,-6.5,40.4,4.1,,6.0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5,-0.9,,31 - 31,17.2,4.4,,,,,,,,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,54,36.0,106,113,99,116.0,,,,,,,,,,,,,,,,,,0,,,,,,4.1
235,1006653,1933,Billy Jurges,CHC,25,143,487,526,131,103,17,6,5,49,50,26,,39.0,5,,8,19.0,3,,0.269,,,,,,,,,,,0.049,0.07400000000000001,0.67,0.313,0.359,0.672,0.09,0.284,,,,,,,,,0.313,-6.7,56,-3.9,18.0,15.9,8.8,39.4,4.0,,4.2,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,0.3,,25 - 25,-3.6,0.2,,,,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,74,111.0,96,96,89,99.0,,,,,,,,,,,,,,,,,,0,,,,,,4.0
39,1006428,1933,Bob Johnson,PHA,27,142,535,625,155,86,44,4,21,103,93,85,,74.0,0,,5,,8,3.0,0.29,,,,,,,,,,,0.136,0.11800000000000001,1.15,0.387,0.505,0.892,0.215,0.305,,,,,,,,,0.407,37.3,111,25.6,-4.0,18.9,-6.1,38.4,3.9,,4.9,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.1,0.0,,27 - 27,25.6,3.9,,,,,,,,0.28800000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,144,165.0,110,125,174,104.0,,,,,,,,,,,,,,,,,,0,,,,,,3.9
73,1000378,1933,Earl Averill,CLE,31,151,599,658,180,114,39,16,11,83,92,54,,29.0,5,,0,,3,1.0,0.301,,,,,,,,,,,0.08199999999999999,0.044000000000000004,1.86,0.363,0.474,0.837,0.174,0.302,,,,,,,,,0.382,26.8,105,13.6,3.0,19.9,-1.8,38.6,3.9,,5.1,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,-0.2,,31 - 31,13.4,4.2,,,,,,,,0.14300000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,87,61.0,103,117,140,103.0,,,,,,,,,,,,,,,,,,0,,,,,,3.9
96,1012927,1933,Bill Terry,NYG,34,123,475,524,153,122,20,5,6,68,58,40,,23.0,0,,9,10.0,3,,0.322,,,,,,,,,,,0.076,0.044000000000000004,1.74,0.375,0.423,0.798,0.101,0.33,,,,,,,,,0.37,16.5,79,19.9,7.0,15.9,-5.1,38.2,3.9,,4.1,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.3,,34 - 34,20.2,0.2,,,,,,,,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,114,66.0,115,113,100,115.0,,,,,,,,,,,,,,,,,,0,,,,,,3.9
106,1007631,1933,Freddie Lindstrom,PIT,27,138,538,596,167,113,39,10,5,70,55,33,,22.0,0,,25,10.0,1,,0.31,,,,,,,,,,,0.055,0.037000000000000005,1.5,0.35,0.448,0.798,0.138,0.317,,,,,,,,,0.365,16.4,87,17.1,6.0,18.1,-2.2,39.0,3.9,,4.4,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,-0.1,,27 - 27,17.0,0.2,,,,,,,,0.10099999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,83,55.0,107,119,136,110.0,,,,,,,,,,,,,,,,,,0,,,,,,3.9
81,1008719,1933,Joe Medwick,STL,21,148,595,626,182,114,40,10,18,92,98,26,,56.0,2,,3,15.0,5,,0.306,,,,,,,,,,,0.042,0.08900000000000001,0.46,0.337,0.497,0.835,0.192,0.315,,,,,,,,,0.377,23.0,97,21.8,2.0,19.0,-6.4,37.4,3.8,,5.5,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4,0.7,,21 - 21,22.6,0.3,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,62,134.0,103,133,190,110.0,,,,,,,,,,,,,,,,,,0,,,,,,3.8
57,1007202,1933,Joe Kuhel,WAS,27,153,602,674,194,139,34,10,11,89,107,59,,48.0,2,,11,,17,8.0,0.322,,,,,,,,,,,0.08800000000000001,0.071,1.23,0.385,0.467,0.851,0.145,0.337,,,,,,,,,0.392,32.2,112,22.8,-4.0,20.4,-6.6,36.6,3.7,,5.8,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.6,-0.3,,27 - 27,22.5,4.3,,,,,,,,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,93,99.0,109,115,117,115.0,,,,,,,,,,,,,,,,,,0,,,,,,3.7
122,1011632,1933,Fred Schulte,WAS,32,144,550,623,162,120,30,7,5,98,87,61,,27.0,1,,11,,10,12.0,0.295,,,,,,,,,,,0.098,0.043,2.26,0.366,0.402,0.768,0.107,0.303,,,,,,,,,0.359,13.9,88,5.2,14.0,18.9,-1.8,36.9,3.7,,5.3,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,-3.4,,32 - 32,1.9,3.9,,,,,,,,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,104,60.0,104,99,87,103.0,,,,,,,,,,,,,,,,,,0,,,,,,3.7
53,1005793,1933,Pinky Higgins,PHA,24,152,567,635,178,119,34,12,13,85,99,61,,53.0,2,,5,,2,7.0,0.314,,,,,,,,,,,0.096,0.083,1.15,0.383,0.485,0.868,0.171,0.329,,,,,,,,,0.397,33.0,108,21.1,-9.0,19.2,2.8,35.3,3.6,,4.7,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,-2.9,,24 - 24,18.2,4.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,102,116.0,109,120,138,112.0,,,,,,,,,,,,,,,,,,0,,,,,,3.6
56,1006498,1933,Roy Johnson,BOS,30,133,483,547,151,104,30,7,10,88,95,55,,36.0,4,,5,,13,10.0,0.313,,,,,,,,,,,0.10099999999999999,0.066,1.53,0.387,0.466,0.853,0.153,0.323,,,,,,,,,0.393,26.8,92,16.6,5.0,16.6,-5.4,34.4,3.5,,5.9,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-1.9,,30 - 30,14.7,3.5,,,,,,,,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,106,92.0,110,115,124,110.0,,,,,,,,,,,,,,,,,,0,,,,,,3.5
43,1000994,1933,Max Bishop,PHA,33,117,391,505,115,83,27,1,4,80,42,106,,46.0,1,,7,,1,5.0,0.294,,,,,,,,,,,0.21,0.091,2.3,0.446,0.399,0.845,0.105,0.326,,,,,,,,,0.405,29.4,89,19.9,-5.0,15.3,3.5,34.7,3.5,,2.7,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,-2.3,,33 - 33,17.7,3.2,,,,,,,,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,222,127.0,127,99,85,111.0,,,,,,,,,,,,,,,,,,0,,,,,,3.5
22,1014838,1933,Oscar Charleston,PC,36,69,257,283,86,47,19,7,13,66,66,24,,,2,,3,,7,,0.335,,,,,,,,,,,0.085,,,0.396,0.615,1.011,0.28,,,,,,,,,,0.451,26.5,60,24.1,0.0,8.6,-2.9,33.6,3.4,,7.3,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9,1.3,,36 - 36,25.4,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,126,,118,154,234,,,,,,,,,,,,,,,,,,,0,,,,,,3.4
126,1013413,1933,Johnny Vergez,NYG,26,123,458,507,124,81,21,6,16,57,72,39,,66.0,3,,7,16.0,1,,0.271,,,,,,,,,,,0.077,0.13,0.59,0.332,0.448,0.78,0.177,0.287,,,,,,,,,0.357,10.7,71,14.0,2.0,15.4,2.3,33.8,3.4,,3.9,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,-0.1,,26 - 26,14.0,0.2,,,,,,,,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,115,196.0,102,119,175,100.0,,,,,,,,,,,,,,,,,,0,,,,,,3.4
103,1004893,1933,Goose Goslin,WAS,32,132,549,599,163,108,35,10,10,97,64,42,,32.0,1,,7,,5,2.0,0.297,,,,,,,,,,,0.07,0.053,1.31,0.348,0.452,0.8,0.155,0.302,,,,,,,,,0.366,16.8,88,8.5,8.0,18.1,-5.5,32.7,3.3,,6.0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,-0.1,,32 - 32,8.3,3.8,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,74,75.0,99,112,125,103.0,,,,,,,,,,,,,,,,,,0,,,,,,3.3
118,1009124,1933,Randy Moore,BSN,27,135,497,548,150,112,23,7,8,64,70,40,,16.0,2,,9,16.0,3,,0.302,,,,,,,,,,,0.073,0.028999999999999998,2.5,0.356,0.425,0.781,0.123,0.3,,,,,,,,,0.361,13.2,78,18.3,3.0,16.6,-5.7,32.7,3.3,,4.2,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,0.3,,27 - 27,18.5,0.2,,,,,,,,0.11699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,109,44.0,109,113,122,105.0,,,,,,,,,,,,,,,,,,0,,,,,,3.3
148,1005458,1933,Gabby Hartnett,CHC,32,140,490,535,135,94,21,4,16,55,88,37,,51.0,0,,8,17.0,1,,0.276,,,,,,,,,,,0.069,0.095,0.73,0.326,0.433,0.759,0.157,0.281,,,,,,,,,0.348,7.7,71,10.5,1.0,16.2,4.3,32.2,3.3,,2.9,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,-0.1,,32 - 32,10.5,0.2,,,,,,,,0.19399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,104,143.0,100,115,156,98.0,,,,,,,,,,,,,,,,,,0,,,,,,3.3
320,1002780,1933,Hughie Critz,NYG,32,133,558,605,137,112,18,5,2,68,33,23,,24.0,3,,21,11.0,4,,0.246,,,,,,,,,,,0.038,0.04,0.96,0.279,0.306,0.586,0.061,0.254,,,,,,,,,0.274,-25.9,46,-22.0,32.0,18.3,4.1,33.2,3.3,,4.6,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1,0.5,,32 - 32,-21.4,0.2,,,,,,,,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,57,60.0,85,82,60,88.0,,,,,,,,,,,,,,,,,,0,,,,,,3.3
87,1002464,1933,Ripper Collins,STL,29,132,493,542,153,110,26,7,10,66,68,38,,49.0,3,,8,13.0,7,,0.31,,,,,,,,,,,0.07,0.09,0.78,0.363,0.452,0.816,0.142,0.329,,,,,,,,,0.375,19.0,83,17.9,1.0,16.4,-5.3,31.3,3.2,,5.0,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3,1.1,,29 - 29,19.0,0.2,,,,,,,,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,105,136.0,111,121,141,115.0,,,,,,,,,,,,,,,,,,0,,,,,,3.2
61,1012500,1933,Riggs Stephenson,CHC,35,97,346,388,114,89,17,4,4,45,51,34,,16.0,5,,3,12.0,5,,0.329,,,,,,,,,,,0.08800000000000001,0.040999999999999995,2.13,0.397,0.436,0.834,0.107,0.337,,,,,,,,,0.388,17.5,64,19.6,2.0,11.8,-3.9,30.3,3.1,,4.3,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,0.7,,35 - 35,20.4,0.2,,,,,,,,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,131,62.0,122,116,106,118.0,,,,,,,,,,,,,,,,,,0,,,,,,3.1
80,1012760,1933,Evar Swanson,CHW,30,144,539,650,165,132,25,7,1,102,63,93,,35.0,3,,15,,19,11.0,0.306,,,,,,,,,,,0.14300000000000002,0.054000000000000006,2.66,0.411,0.384,0.795,0.078,0.326,,,,,,,,,0.379,24.6,102,14.0,0.0,19.7,-5.9,30.7,3.1,,5.8,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,-1.2,,30 - 30,12.8,4.1,,,,,,,,0.19899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,151,75.0,117,95,63,111.0,,,,,,,,,,,,,,,,,,0,,,,,,3.1
128,1005191,1933,Chick Hafey,CIN,30,144,568,612,172,125,34,6,7,77,62,40,,44.0,2,,2,11.0,3,,0.303,,,,,,,,,,,0.065,0.07200000000000001,0.91,0.351,0.421,0.772,0.118,0.319,,,,,,,,,0.356,12.6,85,15.4,0.0,18.5,-3.6,30.9,3.1,,4.1,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6,0.3,,30 - 30,15.7,0.2,,,,,,,,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,98,108.0,107,112,117,111.0,,,,,,,,,,,,,,,,,,0,,,,,,3.1
224,1005692,1933,Billy Herman,CHC,23,153,619,681,173,136,35,2,0,82,44,45,,34.0,4,,13,21.0,5,,0.279,,,,,,,,,,,0.066,0.05,1.32,0.332,0.342,0.675,0.063,0.296,,,,,,,,,0.318,-6.1,75,-2.4,7.0,20.6,4.7,30.8,3.1,,3.6,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,0.6,,23 - 23,-1.8,0.3,,,,,,,,0.11599999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,99,75.0,102,91,62,103.0,,,,,,,,,,,,,,,,,,0,,,,,,3.1
65,1002568,1933,Dusty Cooke,BOS,26,119,454,531,133,83,35,10,5,86,54,67,,71.0,2,,8,,7,5.0,0.293,,,,,,,,,,,0.126,0.134,0.94,0.386,0.447,0.833,0.154,0.339,,,,,,,,,0.386,23.0,86,13.0,2.0,16.1,-3.4,30.1,3.0,,6.1,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,-1.0,,26 - 26,12.0,3.4,,,,,,,,0.26899999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,134,186.0,110,110,124,115.0,,,,,,,,,,,,,,,,,,0,,,,,,3.0
68,1012865,1933,Danny Taylor,BRO,32,103,358,410,102,63,21,9,9,75,40,47,,45.0,0,,5,8.0,11,,0.285,,,,,,,,,,,0.115,0.11,1.04,0.368,0.469,0.837,0.184,0.306,,,,,,,,,0.383,17.0,66,19.0,-4.0,12.4,-1.1,28.5,2.9,,7.1,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1,2.0,,32 - 32,21.0,0.2,,,,,,,,0.24600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,172,165.0,113,125,183,107.0,,,,,,,,,,,,,,,,,,0,,,,,,2.9
