,IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
72,1001749,1917,Donie Bush,DET,29,147,581,673,163,142,18,3,0,112,24,80,,40,2,,10,,34,,0.281,,,,,,,,,,,0.11900000000000001,0.059000000000000004,2.0,0.37,0.322,0.691,0.041,0.301,,,,,,,,,0.343,13.8,79,8.6,-9.0,17.8,9.1,30.8,3.9,,5.7,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.2,,29 - 29,10.8,2.1,,,,,,,,0.17800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,140,78,113,97,55,109.0,,,,,,,,,,,,,,,,,,0,,,,,,3.9
52,1007579,1917,Duffy Lewis,BOS,29,150,553,620,167,128,29,9,1,55,65,29,,54,5,,33,,8,,0.302,,,,,,,,,,,0.047,0.087,0.54,0.342,0.392,0.735,0.09,0.333,,,,,,,,,0.354,17.5,77,16.1,7.0,16.4,-7.4,32.3,3.7,,4.9,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-1.7,,29 - 29,14.4,1.9,,,,,,,,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,55,114,105,119,120,120.0,,,,,,,,,,,,,,,,,,0,,,,,,3.7
55,1010900,1917,Sam Rice,WAS,27,155,586,653,177,145,25,7,0,77,69,50,,41,3,,14,,35,,0.302,,,,,,,,,,,0.077,0.063,1.22,0.36,0.369,0.729,0.067,0.325,,,,,,,,,0.354,18.4,81,14.8,2.0,17.3,-7.7,31.4,3.7,,5.9,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.7,2.9,,27 - 27,17.7,2.0,,,,,,,,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,90,82,110,112,89,117.0,,,,,,,,,,,,,,,,,,0,,,,,,3.7
103,1000438,1917,Doug Baird,- - -,25,147,499,568,127,89,25,13,0,55,42,43,,71,2,,24,,26,,0.255,,,,,,,,,,,0.076,0.125,0.61,0.316,0.357,0.673,0.102,0.297,,,,,,,,,0.326,5.6,61,3.1,5.0,15.0,4.4,32.0,3.7,,6.8,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,2.4,,25 - 25,5.5,2.2,,,,,,,,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,110,148,101,105,124,106.0,,,,,,,,,,,,,,,,,,0,,,,,,3.7
98,1010116,1917,Roger Peckinpaugh,NYY,26,148,543,629,141,110,24,7,0,63,41,64,,46,2,,20,,17,,0.26,,,,,,,,,,,0.102,0.073,1.39,0.34,0.33,0.67,0.07,0.284,,,,,,,,,0.329,7.5,68,2.6,1.0,16.6,9.1,31.1,3.7,,5.3,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,-0.2,,26 - 26,2.4,2.0,,,,,,,,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,120,96,104,100,93,102.0,,,,,,,,,,,,,,,,,,0,,,,,,3.7
27,1006644,1917,Joe Judge,WAS,23,102,393,451,112,80,15,15,2,62,30,50,,40,2,,6,,17,,0.285,,,,,,,,,,,0.111,0.08900000000000001,1.25,0.369,0.415,0.783,0.13,0.313,,,,,,,,,0.378,19.9,63,17.4,1.0,11.9,-3.1,29.3,3.5,,6.8,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1,0.7,,23 - 23,18.1,1.4,,,,,,,,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,131,116,113,126,173,113.0,,,,,,,,,,,,,,,,,,0,,,,,,3.5
25,1005421,1917,Joe Harris,CLE,26,112,369,435,112,86,22,4,0,40,65,55,,32,3,,8,,11,,0.304,,,,,,,,,,,0.126,0.07400000000000001,1.72,0.398,0.385,0.783,0.081,0.332,,,,,,,,,0.383,20.4,62,15.2,5.0,11.5,-3.1,29.2,3.4,,4.5,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,-0.8,,26 - 26,14.4,1.4,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,149,96,122,117,108,120.0,,,,,,,,,,,,,,,,,,0,,,,,,3.4
42,1012160,1917,Jack Smith,STL,22,137,462,515,137,107,16,11,3,64,34,38,,65,1,,14,,25,,0.297,,,,,,,,,,,0.07400000000000001,0.126,0.58,0.351,0.398,0.75,0.102,0.34,,,,,,,,,0.362,17.2,67,15.3,0.0,13.6,-4.8,28.1,3.4,,6.9,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8,2.0,,22 - 22,17.3,2.0,,,,,,,,0.20600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,108,149,112,118,124,122.0,,,,,,,,,,,,,,,,,,0,,,,,,3.4
61,1006002,1917,Harry Hooper,BOS,29,151,559,667,143,108,21,11,3,89,45,80,,40,6,,22,,21,,0.256,,,,,,,,,,,0.12,0.06,2.0,0.355,0.349,0.704,0.093,0.271,,,,,,,,,0.347,15.6,80,14.0,2.0,17.6,-7.5,28.5,3.4,,6.5,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.5,0.2,,29 - 29,14.2,2.1,,,,,,,,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,141,79,109,106,124,98.0,,,,,,,,,,,,,,,,,,0,,,,,,3.4
46,1002831,1917,Walton Cruise,STL,27,153,529,589,156,121,20,10,5,70,59,38,,73,1,,21,,16,,0.295,,,,,,,,,,,0.065,0.124,0.52,0.343,0.399,0.742,0.104,0.335,,,,,,,,,0.358,18.2,75,16.1,-1.0,15.6,-5.5,27.2,3.3,,6.1,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,-0.1,,27 - 27,16.0,2.2,,,,,,,,0.19699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,94,147,109,118,127,120.0,,,,,,,,,,,,,,,,,,0,,,,,,3.3
136,1000503,1917,Dave Bancroft,PHI,26,127,478,540,116,85,22,5,4,56,43,44,,42,0,,18,,14,,0.243,,,,,,,,,,,0.081,0.078,1.05,0.307,0.335,0.641,0.092,0.259,,,,,,,,,0.314,0.9,53,-3.9,9.0,14.3,7.3,28.9,3.3,,5.3,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,0.2,,26 - 26,-3.7,2.0,,,,,,,,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,119,92,98,99,112,93.0,,,,,,,,,,,,,,,,,,0,,,,,,3.3
32,1001112,1917,Ping Bodie,PHA,29,148,557,635,162,116,28,11,7,51,74,53,,40,3,,22,,13,,0.291,,,,,,,,,,,0.083,0.063,1.33,0.356,0.418,0.774,0.127,0.304,,,,,,,,,0.374,26.1,87,19.9,-4.0,16.8,-7.2,26.5,3.2,,5.0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.2,-0.9,,29 - 29,19.0,2.0,,,,,,,,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,98,82,109,127,170,110.0,,,,,,,,,,,,,,,,,,0,,,,,,3.2
62,1012481,1917,Casey Stengel,BRO,26,150,549,622,141,100,23,12,6,69,73,60,,62,5,,8,,18,,0.257,,,,,,,,,,,0.096,0.1,0.97,0.336,0.375,0.711,0.118,0.281,,,,,,,,,0.347,14.4,74,11.4,4.0,16.4,-7.4,27.1,3.2,,6.3,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4,0.2,,26 - 26,11.7,2.4,,,,,,,,0.20600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,141,118,107,111,144,101.0,,,,,,,,,,,,,,,,,,0,,,,,,3.2
96,1012551,1917,Milt Stock,PHI,23,150,564,644,149,113,27,6,3,76,53,51,,34,1,,28,,25,,0.264,,,,,,,,,,,0.079,0.053,1.5,0.326,0.349,0.676,0.085,0.277,,,,,,,,,0.33,7.7,70,2.1,-3.0,17.0,5.2,25.3,3.1,,5.9,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,1.6,,23 - 23,3.7,2.4,,,,,,,,0.13699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,116,62,104,103,104,99.0,,,,,,,,,,,,,,,,,,0,,,,,,3.1
73,1010365,1917,Wally Pipp,NYY,24,155,587,668,143,93,29,12,9,82,70,60,,66,6,,15,,11,,0.244,,,,,,,,,,,0.09,0.099,0.91,0.32,0.38,0.7,0.136,0.262,,,,,,,,,0.341,13.0,78,7.8,4.0,17.6,-4.8,25.7,3.0,,6.2,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,-1.1,,24 - 24,6.8,2.1,,,,,,,,0.20199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,106,129,98,115,181,95.0,,,,,,,,,,,,,,,,,,0,,,,,,3.0
35,1013828,1917,Zack Wheat,BRO,29,109,362,387,113,86,15,11,1,38,41,20,,18,2,,3,,5,,0.312,,,,,,,,,,,0.052000000000000005,0.047,1.11,0.352,0.423,0.774,0.11,0.327,,,,,,,,,0.371,15.3,53,13.4,6.0,10.2,-4.8,25.1,2.9,,5.3,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,-1.2,,29 - 29,12.2,1.5,,,,,,,,0.10099999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,75,55,112,125,134,117.0,,,,,,,,,,,,,,,,,,0,,,,,,2.9
53,1012634,1917,Amos Strunk,PHA,28,148,540,634,152,118,26,7,1,83,45,68,,37,1,,25,,16,,0.281,,,,,,,,,,,0.107,0.057999999999999996,1.84,0.363,0.361,0.724,0.08,0.301,,,,,,,,,0.354,17.9,79,11.6,-2.0,16.7,-3.6,24.1,2.9,,5.6,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.6,-0.6,,28 - 28,11.0,2.0,,,,,,,,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,127,76,111,109,106,109.0,,,,,,,,,,,,,,,,,,0,,,,,,2.9
68,1007093,1917,Ed Konetchy,BSN,31,130,474,526,129,95,19,13,2,56,54,36,,40,5,,11,,16,,0.272,,,,,,,,,,,0.068,0.076,0.9,0.33,0.38,0.71,0.108,0.294,,,,,,,,,0.344,11.1,62,10.7,1.0,13.9,-4.0,24.0,2.9,,6.4,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,0.4,,31 - 31,11.1,2.0,,,,,,,,0.14800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,100,90,105,112,131,105.0,,,,,,,,,,,,,,,,,,0,,,,,,2.9
81,1013694,1917,Buck Weaver,CHW,26,118,447,514,127,103,16,5,3,64,32,27,,29,5,,35,,19,,0.284,,,,,,,,,,,0.053,0.055999999999999994,0.93,0.332,0.362,0.694,0.078,0.299,,,,,,,,,0.337,8.8,58,5.4,-1.0,13.6,3.9,24.5,2.9,,6.0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.0,,26 - 26,6.4,1.6,,,,,,,,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,62,74,102,110,104,108.0,,,,,,,,,,,,,,,,,,0,,,,,,2.9
50,1008767,1917,Mike Menosky,WAS,22,114,322,382,83,60,12,10,1,46,34,45,,55,6,,9,,22,,0.258,,,,,,,,,,,0.11800000000000001,0.14400000000000002,0.82,0.359,0.366,0.726,0.109,0.308,,,,,,,,,0.356,11.2,48,9.1,6.0,10.1,-4.6,23.8,2.7,,7.1,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,2.1,,22 - 22,11.2,1.2,,,,,,,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,139,188,110,111,145,111.0,,,,,,,,,,,,,,,,,,0,,,,,,2.7
84,1008569,1917,Stuffy McInnis,PHA,26,150,567,621,172,149,19,4,0,50,44,33,,19,0,,21,,18,,0.303,,,,,,,,,,,0.053,0.031,1.74,0.342,0.351,0.693,0.048,0.314,,,,,,,,,0.336,10.0,70,3.9,6.0,16.4,-4.6,23.5,2.7,,4.2,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,-0.1,,26 - 26,3.8,1.9,,,,,,,,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,63,40,105,106,63,113.0,,,,,,,,,,,,,,,,,,0,,,,,,2.7
31,1011521,1917,Wally Schang,PHA,27,118,316,366,90,64,14,9,3,41,36,29,,24,9,,12,,6,,0.285,,,,,,,,,,,0.079,0.066,1.21,0.362,0.415,0.776,0.13,0.301,,,,,,,,,0.376,15.6,51,12.0,-3.0,9.7,2.5,21.4,2.6,,5.9,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.9,,27 - 27,11.1,1.1,,,,,,,,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,93,86,111,126,173,109.0,,,,,,,,,,,,,,,,,,0,,,,,,2.6
222,1011679,1917,Everett Scott,BOS,24,157,528,589,127,96,24,7,0,40,50,20,,46,0,,41,,12,,0.241,,,,,,,,,,,0.034,0.078,0.43,0.268,0.313,0.581,0.072,0.263,,,,,,,,,0.28,-12.0,45,-13.3,10.0,15.6,9.7,23.8,2.6,,5.1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,0.0,,24 - 24,-13.3,1.8,,,,,,,,0.11199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,40,102,82,95,96,95.0,,,,,,,,,,,,,,,,,,0,,,,,,2.6
54,1005645,1917,Tim Hendryx,NYY,26,125,393,476,98,72,14,7,5,43,44,62,,45,5,,16,,6,,0.249,,,,,,,,,,,0.13,0.095,1.38,0.359,0.359,0.717,0.109,0.271,,,,,,,,,0.354,13.4,59,9.7,4.0,12.6,-4.5,21.6,2.5,,4.8,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-1.7,,26 - 26,8.1,1.5,,,,,,,,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,154,124,110,109,146,98.0,,,,,,,,,,,,,,,,,,0,,,,,,2.5
140,1011517,1917,Ray Schalk,CHW,24,140,424,507,96,77,12,5,2,48,51,59,,27,7,,17,,19,,0.226,,,,,,,,,,,0.11599999999999999,0.053,2.19,0.331,0.292,0.623,0.066,0.238,,,,,,,,,0.313,0.5,49,-2.9,4.0,13.4,4.3,21.2,2.5,,5.4,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,0.9,,24 - 24,-2.0,1.6,,,,,,,,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,137,70,101,89,88,86.0,,,,,,,,,,,,,,,,,,0,,,,,,2.5
45,1009474,1917,Greasy Neale,CIN,25,121,385,420,113,87,14,9,3,40,33,24,,36,5,,6,,25,,0.294,,,,,,,,,,,0.057,0.086,0.67,0.343,0.4,0.743,0.106,0.318,,,,,,,,,0.359,13.1,54,11.4,-2.0,11.1,-5.2,19.5,2.4,,6.7,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.2,2.6,,25 - 25,14.1,1.6,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,83,101,109,118,130,114.0,,,,,,,,,,,,,,,,,,0,,,,,,2.4
