"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-08-05","94.4","-1.13","7.23","Volpe, Anthony",683011,434378,"sac_fly","hit_into_play",,,,,1,"Anthony Volpe out on a sacrifice fly to center fielder Mauricio Dubon.   Isiah Kiner-Falefa scores.    Harrison Bader to 3rd.","R","R","R","NYY","HOU","X",8,"fly_ball",0,1,2023,"-0.83","1.57","-0.34","2.76",643396,664056,,0,2,"Bot",144.3,70.68,,,455117,,,3.8568901618629483,-137.07895279531607,-9.33384447059659,-11.297595835261305,31.86360881781434,-10.430654155358031,"3.23","1.58",323,"91",37,"93.6",2574,"6",717126,434378,455117,666197,514888,608324,665161,676801,643289,663656,"54.46",0.026,0.04,"0",1,0,0,3,15,2,"4-Seam Fastball",0,0,0,0,0,1,1,0,"Standard","Standard",206,"0.009","-0.295"
"SI","2023-08-05","96.7","-1.13","5.76","Kiner-Falefa, Isiah",643396,608665,"field_out","hit_into_play",,,,,4,"Isiah Kiner-Falefa flies out to right fielder Kyle Tucker.","R","R","R","NYY","HOU","X",9,"fly_ball",2,2,2023,"-1.3","0.92","-0.46","2.58",,656185,518934,0,8,"Bot",185.39,120.56,,,455117,,,4.7698174929887145,-140.72633676191978,-5.101187723256393,-18.326732875788263,29.312457679495704,-18.926632897946643,"3.2","1.45",277,"83.5",37,"97.5",2371,"6.6",717126,608665,455117,673237,514888,608324,665161,676801,643289,663656,"53.94",0.014,0.018,"0",1,0,0,3,61,5,"Sinker",3,1,3,1,1,3,3,1,"Standard","Standard",221,"-0.012","-0.36"
"SI","2023-08-05","96","-0.81","6.54","Tucker, Kyle",663656,605280,"field_out","hit_into_play",,,,,1,"Kyle Tucker flies out to center fielder Harrison Bader.","R","L","R","NYY","HOU","X",8,"fly_ball",3,2,2023,"-1.48","0.45","-0.5","3.47",,,,1,9,"Top",96.33,55.75,,,666163,,,4.132623454814695,-139.7034593633151,-3.515956481552658,-20.329489941723644,32.76661351390255,-25.726748149373766,"3.47","1.64",362,"96.7",28,"95.1",2135,"5.9",717126,605280,666163,641343,650402,518934,683011,643396,664056,592450,"54.62",0.329,0.545,"0",1,0,0,5,64,7,"Sinker",3,1,1,3,1,3,1,3,"Infield shade","Standard",225,"0.023","-0.207"
"SL","2023-08-05","87.1","-1.58","7.13","Judge, Aaron",592450,434378,"field_out","hit_into_play",,,,,8,"Aaron Judge flies out to center fielder Mauricio Dubon.","R","R","R","NYY","HOU","X",8,"fly_ball",1,2,2023,"0.17","0.44","0.05","2.18",,,,1,1,"Bot",136.93,102.15,,,455117,,,3.5553653198575663,-126.76676295331036,-6.641472127884774,1.150636569691537,23.759398661889826,-26.35264939704994,"3.91","1.87",245,"90.3",51,"87",2429,"6",717126,434378,455117,666197,514888,608324,665161,676801,643289,663656,"54.47",0.003,0.003,"0",1,0,0,3,6,4,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",161,"-0.016","-0.119"
"SI","2023-08-05","95.5","-1.21","5.74","Torres, Gleyber",650402,608665,"home_run","hit_into_play",,,,,6,"Gleyber Torres homers (17) on a fly ball to right center field.","R","R","R","NYY","HOU","X",,"fly_ball",3,2,2023,"-1.38","0.84","0.32","2.34",,,,0,8,"Bot",187.32,58.14,,,455117,,,7.199319725220095,-138.92827503980794,-5.263922436154356,-19.48243699958982,30.866855126754086,-20.33833728311173,"3.19","1.47",380,"102.2",29,"96.3",2357,"6.8",717126,608665,455117,673237,514888,608324,665161,676801,643289,663656,"53.74",0.709,1.334,"2",1,0,3,6,58,6,"Sinker",2,1,2,1,1,3,3,1,"Infield shade","Standard",219,"0.071","0.921"
"SL","2023-08-04","83.5","-2.29","5.93","Alvarez, Yordan",670541,622663,"home_run","hit_into_play",,,,,7,"Yordan Alvarez homers (20) on a fly ball to center field.","R","L","R","NYY","HOU","X",,"fly_ball",2,2,2023,"1.13","-0.19","-0.52","1.78",,,,0,5,"Top",89.03,29.59,,,543309,,,1.8366840860864668,-121.6483613361736,-2.7920398504561303,10.926668807068488,22.662131194917873,-33.75270937904816,"3.44","1.71",428,"108.9",25,"83.6",2779,"6.2",717138,622663,543309,641343,650402,518934,683011,641856,664056,643396,"54.3",0.986,1.954,"2",1,0,3,6,37,5,"Slider",1,4,4,1,5,1,5,1,"Infield shade","Standard",67,"-0.059","1.024"
"FC","2023-08-04","88.4","-1.27","6.08","Torres, Gleyber",650402,686613,"field_out","hit_into_play",,,,,12,"Gleyber Torres flies out to right fielder Kyle Tucker.","R","R","R","NYY","HOU","X",9,"fly_ball",2,2,2023,"0.37","0.34","0.98","2.35",,,,0,6,"Bot",209.19,121.29,,,673237,,,4.7489592740577695,-128.58965502128382,-3.7221579005302377,3.093458728149478,27.510834628577598,-27.80614449420843,"3.19","1.48",280,"93.5",47,"89.1",2111,"6.8",717138,686613,673237,547989,514888,608324,665161,676801,676694,663656,"53.71",0.003,0.003,"0",1,0,0,3,53,5,"Cutter",2,7,2,7,7,2,2,7,"Infield shade","Standard",142,"-0.012","-0.214"
"FC","2023-08-04","92.5","-1.29","6.15","Kiner-Falefa, Isiah",643396,686613,"home_run","hit_into_play",,,,,2,"Isiah Kiner-Falefa homers (6) on a fly ball to right center field.","R","R","R","NYY","HOU","X",,"fly_ball",2,2,2023,"0.64","0.38","0.27","2.87",,,,2,5,"Bot",177.76,57.35,,,673237,,,2.592737547149734,-134.77167145008463,-3.4833991466872645,7.341986771095062,27.49972573358966,-26.948685318555338,"3.21","1.45",373,"98.6",26,"93.7",2197,"6.8",717138,686613,673237,547989,514888,608324,665161,676801,676694,663656,"53.68",0.454,0.735,"2",1,0,3,6,44,6,"Cutter",1,5,1,5,5,2,2,5,"Standard","Standard",170,"0.057","1.016"
"FF","2023-08-04","95.4","-1.18","6.12","Higashioka, Kyle",543309,686613,"field_out","hit_into_play",,,,,4,"Kyle Higashioka flies out to right fielder Kyle Tucker.","R","R","R","NYY","HOU","X",9,"fly_ball",3,2,2023,"-0.19","1.19","-0.41","2.32",,,,1,5,"Bot",172.11,134.13,,,673237,,,2.4829093232087414,-138.7775609927247,-7.110692185586643,-3.0001874439390175,31.168353371203672,-15.35243238185215,"3.52","1.66",201,"83",57,"96.5",2188,"6.9",717138,686613,673237,547989,514888,608324,665161,676801,676694,663656,"53.56",0.037,0.047,"0",1,0,0,3,43,8,"4-Seam Fastball",1,5,1,5,5,1,1,5,"Standard","Standard",198,"-0.012","-0.207"
"FF","2023-08-04","94.3","-1.63","6.24","Abreu, José",547989,622663,"field_out","hit_into_play",,,,,2,"Jose Abreu flies out to right fielder Isiah Kiner-Falefa.","R","R","R","NYY","HOU","X",9,"fly_ball",0,2,2023,"-0.7","1.3","-0.13","3.32",,,,1,3,"Top",166.41,89.65,,,543309,,,5.43635696958982,-137.17908340463646,-4.748955798628294,-10.099014412921141,31.132270458404214,-14.965211377904128,"3.29","1.53",289,"90.1",45,"94",2282,"6.2",717138,622663,543309,641343,650402,518934,683011,641856,664056,643396,"54.3",0.011,0.015,"0",1,0,0,3,23,3,"4-Seam Fastball",0,4,4,0,4,0,4,0,"Standard","Standard",213,"0.006","-0.107"
"SL","2023-08-04","84.8","-2.14","5.88","Altuve, Jose",514888,622663,"single","hit_into_play",,,,,2,"Jose Altuve singles on a fly ball to right fielder Isiah Kiner-Falefa.   Chas McCormick to 3rd.    Jeremy Pena to 2nd.","R","R","R","NYY","HOU","X",9,"fly_ball",0,2,2023,"0.89","-0.33","-0.19","2.42",,676801,665161,1,2,"Top",150.92,109.17,,,543309,,,2.7880329716282906,-123.58201572761138,-1.1255003026239294,8.521806977691439,24.55360600499799,-35.54321166739461,"2.82","1.28",222,"68.8",39,"85.2",2731,"6.5",717138,622663,543309,641343,650402,518934,683011,641856,664056,643396,"54.03",0.54,0.517,"0.9",1,1,0,3,15,4,"Slider",0,3,3,0,3,0,3,0,"Standard","Standard",74,"-0.034","1.117"
"FF","2023-08-04","94.8","-1.48","6.16","Bauers, Jake",641343,686613,"home_run","hit_into_play",,,,,4,"Jake Bauers homers (10) on a fly ball to left field.","R","L","R","NYY","HOU","X",,"fly_ball",3,1,2023,"-0.53","1.31","-0.5","2.57",,,,2,3,"Bot",30.52,108.97,,,673237,,,3.78207144824895,-137.9313735150476,-6.751438650920189,-7.55870239140414,28.143459376519765,-14.18669285442122,"3.44","1.65",323,"94.4",43,"96.1",2151,"6.9",717138,686613,673237,547989,514888,608324,665161,676801,676694,663656,"53.62",0.011,0.014,"2",1,0,3,3,27,5,"4-Seam Fastball",0,4,0,4,4,1,1,4,"Infield shade","Standard",207,"0.064","0.94"
"CH","2023-08-04","78.8","3.33","5.95","Bregman, Alex",608324,598286,"field_out","hit_into_play",,,,,9,"Alex Bregman flies out to right fielder Isiah Kiner-Falefa.","R","R","L","NYY","HOU","X",9,"fly_ball",0,1,2023,"1.41","0.58","0.46","1.36",,,,1,8,"Top",184.07,111.07,,,666163,,,-8.72196328351344,-114.41544287995532,-4.150809717197619,13.971723449038622,20.930523093151983,-26.486701598238376,"3.03","1.46",262,"86",48,"77.8",1716,"5.7",717138,598286,666163,641343,650402,518934,683011,641856,664056,643396,"54.82",0.006,0.006,"0",1,0,0,3,66,2,"Changeup",2,7,7,2,7,2,7,2,"Standard","Standard",119,"0.001","-0.143"
"SI","2023-08-04","98.5","-0.98","5.79","Meyers, Jake",676694,656061,"double","hit_into_play",,,,,1,"Jake Meyers hits a ground-rule double (14) on a fly ball down the right-field line.","R","R","R","NYY","HOU","X",,"fly_ball",1,2,2023,"-1.2","1.29","-0.31","3.15",,,,1,6,"Top",211.69,127.36,,,543309,,,4.674986795688512,-143.2913510711862,-4.748908810291686,-17.631371178728102,34.757298607942495,-13.460517320128092,"3.16","1.52",250,"77",34,"99.2",2256,"6.8",717138,656061,543309,641343,650402,518934,683011,641856,664056,643396,"53.71",0.134,0.148,"1.25",1,1,1,3,47,6,"Sinker",2,5,5,2,5,2,5,2,"Standard","Standard",215,"-0.02","0.468"
"CH","2023-08-04","78.2","3.23","5.98","Altuve, Jose",514888,598286,"field_out","hit_into_play",,,,,8,"Jose Altuve flies out to center fielder Harrison Bader.","R","R","L","NYY","HOU","X",8,"fly_ball",0,0,2023,"1.37","0.57","0.15","1.26",,,,0,8,"Top",109.32,66.24,,,666163,,,-9.031655056345357,-113.45908647653751,-4.227199298804332,13.50820762339089,21.76425026034507,-26.6750220852478,"2.82","1.28",331,"91.9",40,"77",1611,"5.7",717138,598286,666163,641343,650402,518934,683011,641856,664056,643396,"54.77",0.02,0.033,"0",1,0,0,3,65,1,"Changeup",2,7,7,2,7,2,7,2,"Standard","Strategic",120,"0.002","-0.238"
"SI","2023-08-04","88.1","3.03","6.02","Meyers, Jake",676694,598286,"field_out","hit_into_play",,,,,1,"Jake Meyers flies out to center fielder Harrison Bader.","R","R","L","NYY","HOU","X",8,"fly_ball",0,1,2023,"1.38","0.51","-0.8","2.91",,,665161,2,7,"Top",117.51,112.68,,,543309,,,-12.005756959624508,-127.781301407576,-2.4693985025622522,17.57199216660988,25.38792501968833,-26.272907426259643,"3.16","1.52",212,"90.5",59,"87.1",2056,"5.8",717138,598286,543309,641343,650402,518934,683011,641856,664056,643396,"54.75",0.014,0.015,"0",1,0,0,3,59,2,"Sinker",2,7,7,2,7,2,7,2,"Standard","Standard",125,"0.002","-0.203"
"FF","2023-08-04","96.1","-1.8","6.02","Diaz, Yainer",673237,622663,"home_run","hit_into_play",,,,,8,"Yainer Diaz homers (14) on a fly ball to right center field.    Jose Altuve scores.    Kyle Tucker scores.","R","R","R","NYY","HOU","X",,"fly_ball",2,1,2023,"-0.66","1.13","-0.02","1.53",514888,663656,,2,1,"Top",190.63,60.69,,,543309,,,6.164551443813639,-139.66220762301072,-8.848135218535074,-10.022985237684718,29.169790058255273,-15.60876227364599,"3.2","1.48",377,"103.9",23,"95.9",2234,"6.1",717138,622663,543309,641343,650402,518934,683011,641856,664056,643396,"54.4",0.809,1.365,"2",1,0,3,6,5,4,"4-Seam Fastball",0,0,0,0,3,0,3,0,"Standard","Standard",216,"-0.241","2.513"
"SL","2023-08-04","87.4","-1.61","5.79","McCormick, Chas",676801,656061,"field_out","hit_into_play",,,,,3,"Chas McCormick flies out sharply to center fielder Harrison Bader.","R","R","R","NYY","HOU","X",8,"fly_ball",1,2,2023,"0.22","0.39","0.82","3.15",,,547989,2,5,"Top",148.1,38.54,,,543309,,,5.394275241765949,-127.29924025747432,-1.10383881709944,1.4495318112494766,23.532369993708418,-27.89374980863689,"3.14","1.53",399,"101.1",34,"87.8",2124,"6.3",717138,656061,543309,641343,650402,518934,683011,641856,664056,643396,"54.22",0.411,0.779,"0",1,0,0,6,41,4,"Slider",1,5,5,1,5,1,5,1,"Standard","Standard",186,"0.007","-0.173"
"KC","2023-08-04","82.9","-1.7","6.17","McKinney, Billy",641856,686613,"field_out","hit_into_play",,,,,4,"Billy McKinney flies out sharply to center fielder Jake Meyers.","R","L","R","NYY","HOU","X",8,"fly_ball",1,2,2023,"0.46","-1.34","-0.48","2.33",,641343,650402,2,1,"Bot",91.86,40.25,,,673237,,,1.9071856287406763,-120.80145093120399,0.3383460578120785,4.099611036824935,24.327349980303087,-45.553008931546415,"3.1","1.45",400,"104.3",25,"83.5",2521,"6.7",717138,686613,673237,547989,514888,608324,665161,676801,676694,663656,"53.82",0.854,1.575,"0",1,0,0,6,11,4,"Knuckle Curve",0,3,0,3,3,0,0,3,"Infield shade","Standard",22,"-0.039","-0.338"
"SL","2023-08-04","86.4","-1.52","5.76","Diaz, Yainer",673237,656061,"field_out","hit_into_play",,,,,3,"Yainer Diaz flies out to right fielder Isiah Kiner-Falefa.","R","R","R","NYY","HOU","X",9,"fly_ball",0,2,2023,"0.24","0.29","0.28","2.86",,,663656,0,5,"Top",153.57,107.25,,,543309,,,3.7898737010608405,-125.89008509429674,-1.3340115035927036,1.83754687691449,23.999793001043624,-29.0638119975498,"3.2","1.48",240,"88.9",52,"86.6",2178,"6.2",717138,656061,543309,641343,650402,518934,683011,641856,664056,643396,"54.3",0.009,0.009,"0",1,0,0,3,39,4,"Slider",1,5,5,1,5,1,5,1,"Standard","Standard",172,"0.01","-0.243"
"FF","2023-08-03","91.6","-1.35","5.74","Rortvedt, Ben",666163,664299,"field_out","hit_into_play",,,,,12,"Ben Rortvedt flies out to right fielder Kyle Tucker.","R","L","R","NYY","HOU","X",9,"fly_ball",0,1,2023,"-0.05","1.41","0.27","3.5",,,683011,2,4,"Bot",166.6,98.75,,,455117,,,4.199117017431252,-133.45858417314466,-2.9322601486428526,-1.3798195859171958,25.571254618245515,-14.801803988839978,"3.17","1.48",287,"79.2",31,"92",2277,"6.2",717142,664299,455117,547989,514888,608324,665161,676801,676694,663656,"54.29",0.114,0.121,"0",1,0,0,3,34,2,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",200,"-0.022","-0.203"
"FF","2023-08-03","92.8","-1.37","6.01","Judge, Aaron",592450,664299,"field_out","hit_into_play",,,,,6,"Aaron Judge flies out to right fielder Kyle Tucker.","R","R","R","NYY","HOU","X",9,"fly_ball",2,0,2023,"-0.04","1.48","0.4","2.62",,,,0,3,"Bot",181.47,136.47,,,455117,,,4.578063692783481,-134.94862743457978,-6.059902352556577,-1.5313019672003683,30.68747683110677,-12.93351304405605,"3.9","1.86",209,"79.2",52,"91.8",2213,"5.8",717142,664299,455117,547989,514888,608324,665161,676801,676694,663656,"54.67",0.049,0.048,"0",1,0,0,3,24,3,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",205,"-0.02","-0.339"
"SL","2023-08-03","79.2","-1.64","5.92","Bauers, Jake",641343,664299,"field_out","hit_into_play",,,,,6,"Jake Bauers flies out to right fielder Kyle Tucker.","R","L","R","NYY","HOU","X",9,"fly_ball",1,0,2023,"1.61","0","0.52","2.73",,,666163,2,2,"Bot",149.39,99.01,,,455117,,,1.7057608865060667,-115.5045917177068,-0.2616755054180697,14.176624713529122,20.135582730675612,-32.34208962932771,"3.46","1.65",257,"86.3",49,"78.9",2502,"5.8",717142,664299,455117,547989,514888,608324,665161,676801,676694,663656,"54.71",0.006,0.005,"0",1,0,0,3,20,2,"Slider",3,2,3,2,2,3,3,2,"Infield shade","Standard",66,"-0.021","-0.266"
"FF","2023-08-03","93","-1.53","5.97","Volpe, Anthony",683011,664299,"field_out","hit_into_play",,,,,2,"Anthony Volpe flies out sharply to center fielder Jake Meyers.","R","R","R","NYY","HOU","X",8,"fly_ball",2,1,2023,"-0.29","1.65","0.08","3.05",,,,1,2,"Bot",121.14,46.62,,,455117,,,4.716539883288416,-135.26115111631594,-5.232962621177101,-4.595852605019297,31.27940098967329,-11.069567291529962,"3.23","1.58",377,"103.5",22,"92",2278,"5.8",717142,664299,455117,547989,514888,608324,665161,676801,676694,663656,"54.65",0.734,1.14,"0",1,0,0,6,18,4,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",206,"-0.014","-0.196"
"FF","2023-08-03","92.5","-1.49","5.91","Bader, Harrison",664056,664299,"field_out","hit_into_play",,,,,2,"Harrison Bader flies out to left fielder Chas McCormick.","R","R","R","NYY","HOU","X",7,"fly_ball",1,2,2023,"-0.43","1.56","0.27","2.77",,,,0,2,"Bot",56.01,80.43,,,455117,,,5.398771227840557,-134.59151403126717,-5.573206292681623,-6.365103958732611,28.43751972386291,-12.180529214194415,"3.09","1.47",339,"93.5",25,"92.1",2258,"6",717142,664299,455117,547989,514888,608324,665161,676801,676694,663656,"54.49",0.171,0.218,"0",1,0,0,3,17,4,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shade","Standard",202,"-0.02","-0.173"
"FF","2023-08-03","93.2","-1.62","5.76","McKinney, Billy",641856,664299,"home_run","hit_into_play",,,,,9,"Billy McKinney homers (6) on a fly ball to right field.","R","L","R","NYY","HOU","X",,"fly_ball",2,1,2023,"-0.52","1.47","0.5","1.89",,,,2,1,"Bot",222.94,67.93,,,455117,,,6.545042234320111,-135.36593066419982,-7.337218207958897,-7.880283170210171,30.17494415640606,-12.66020325830867,"3.11","1.45",401,"109.7",27,"92.6",2333,"6.1",717142,664299,455117,547989,514888,608324,665161,676801,676694,663656,"54.44",0.986,1.973,"2",1,0,3,6,9,4,"4-Seam Fastball",2,0,2,0,0,3,3,0,"Infield shade","Standard",203,"0.081","0.985"
"FF","2023-08-03","94.1","-1.42","5.62","Stanton, Giancarlo",519317,664299,"home_run","hit_into_play",,,,,4,"Giancarlo Stanton homers (16) on a fly ball to left center field.   Aaron Judge scores.","R","R","R","NYY","HOU","X",,"fly_ball",3,2,2023,"-0.36","1.42","-0.45","2.7",,,592450,2,1,"Bot",62.16,36.48,,,455117,,,3.316541264735274,-136.98464322784622,-4.998436983230715,-5.342527953822258,32.47217225360898,-13.442098718223022,"3.66","1.79",430,"114.1",29,"93.7",2231,"6.2",717142,664299,455117,547989,514888,608324,665161,676801,676694,663656,"54.28",0.989,1.987,"2",1,0,3,6,8,6,"4-Seam Fastball",0,0,0,0,0,2,2,0,"Standard","Standard",203,"0.191","1.849"
"FF","2023-08-03","94.1","-1.33","5.77","Torres, Gleyber",650402,664299,"field_out","hit_into_play",,,,,2,"Gleyber Torres flies out sharply to center fielder Jake Meyers.","R","R","R","NYY","HOU","X",8,"fly_ball",3,2,2023,"-0.19","1.44","0.08","3.02",,,592450,1,1,"Bot",98.19,64.23,,,455117,,,4.058863081750683,-136.9961364234477,-4.627962607827031,-3.2321350978255903,30.33197611919042,-13.235584527348491,"3.19","1.49",341,"102.8",40,"94",2233,"6.2",717142,664299,455117,547989,514888,608324,665161,676801,676694,663656,"54.31",0.249,0.468,"0",1,0,0,5,7,7,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",200,"-0.028","-0.373"
"CH","2023-08-03","90.4","-2.49","5.54","Alvarez, Yordan",670541,592454,"field_out","hit_into_play",,,,,7,"Yordan Alvarez flies out to center fielder Harrison Bader.","R","L","R","NYY","HOU","X",8,"fly_ball",0,1,2023,"-1.16","0.18","-0.45","1.97",,,,2,8,"Top",141.33,74.46,,,666163,,,7.598483002445862,-131.4769325201067,-3.367249798081197,-15.05897709540093,27.207363629752386,-29.594887834866086,"3.44","1.71",311,"86.6",29,"91.2",1375,"6.7",717142,592454,666163,641343,650402,643396,683011,656185,664056,641856,"53.77",0.046,0.053,"0",1,0,0,3,64,2,"Changeup",4,3,3,4,3,4,3,4,"Infield shade","Standard",251,"0.025","-0.089"
"FC","2023-08-03","91.6","-1.85","5.58","Tucker, Kyle",663656,657376,"field_out","hit_into_play",,,,,5,"Kyle Tucker flies out sharply to center fielder Harrison Bader.","R","L","R","NYY","HOU","X",8,"fly_ball",1,2,2023,"0.19","0.58","0.22","2.73",,514888,,1,1,"Top",99.17,64.81,,,666163,,,4.842540995069236,-133.54471690086146,-2.7092286990187335,1.4935508990086013,23.467255222428772,-24.853052133688912,"3.44","1.63",339,"100.7",42,"92.8",2649,"6.5",717142,657376,666163,641343,650402,643396,683011,641856,664056,519317,"53.99",0.094,0.159,"0",1,0,0,3,3,4,"Cutter",0,0,0,0,0,0,0,0,"Infield shade","Standard",187,"0.034","-0.242"
"ST","2023-08-03","82.9","-2.55","5.54","McCormick, Chas",676801,650633,"field_out","hit_into_play",,,,,6,"Chas McCormick flies out to left fielder Billy McKinney.","R","R","R","NYY","HOU","X",7,"fly_ball",0,0,2023,"1.75","0.08","0.45","2.47",,,670541,2,6,"Top",44.92,100.63,,,666163,,,3.427143623320496,-120.65211009632158,-0.6280453018374372,16.15248019060083,26.725737055506453,-31.464393074023803,"3.13","1.53",313,"88.1",34,"82.4",3064,"6.2",717142,650633,666163,641343,650402,643396,683011,641856,664056,519317,"54.27",0.023,0.028,"0",1,0,0,3,47,1,"Sweeper",3,3,3,3,3,3,3,3,"Standard","Standard",60,"0.035","-0.241"
"FF","2023-08-03","93.7","-1.62","5.89","Bauers, Jake",641343,664299,"field_out","hit_into_play",,,,,2,"Jake Bauers flies out to center fielder Jake Meyers.","R","L","R","NYY","HOU","X",8,"fly_ball",1,2,2023,"-0.41","1.44","0.02","3.04",,,,0,1,"Bot",156.09,50.48,,,455117,,,5.125735621467289,-136.36241472530395,-4.795232447282847,-6.269319061888339,30.30694913599493,-13.357680853123702,"3.46","1.65",374,"97.4",35,"93.2",2224,"6",717142,664299,455117,547989,514888,608324,665161,676801,676694,663656,"54.49",0.211,0.375,"0",1,0,0,3,5,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",199,"-0.021","-0.173"
"CH","2023-08-03","87.1","2.05","5.85","Tucker, Kyle",663656,593974,"home_run","hit_into_play",,,,,8,"Kyle Tucker homers (19) on a fly ball to right field.","R","L","L","NYY","HOU","X",,"fly_ball",1,1,2023,"1.41","0.64","-0.14","2.15",,,,0,6,"Top",237.05,94.15,,,666163,,,-8.077340166814441,-126.62068447172457,-3.995668275128611,16.783333484861142,25.177904502706784,-24.65518599769663,"3.44","1.63",375,"103.2",26,"86.5",2153,"5.9",717142,593974,666163,641343,650402,643396,683011,641856,664056,519317,"54.61",0.82,1.536,"2",1,0,3,6,43,3,"Changeup",3,2,2,3,3,3,3,3,"Infield shade","Standard",127,"-0.167","1.01"
"CH","2023-08-03","87.9","-2.58","5.7","Tucker, Kyle",663656,592454,"field_out","hit_into_play",,,,,1,"Kyle Tucker flies out to left fielder Greg Allen.","R","L","R","NYY","HOU","X",7,"fly_ball",0,0,2023,"-0.92","0.3","-0.78","2.96",,,,0,8,"Top",65.73,124.48,,,666163,,,6.309001072693112,-127.92742859881453,-1.1471277128982806,-11.35798509175966,25.753469349804146,-28.87930024977306,"3.44","1.63",239,"90.3",54,"88.5",1281,"6.6",717142,592454,666163,641343,650402,643396,683011,656185,664056,641856,"53.88",0.011,0.011,"0",1,0,0,3,62,1,"Changeup",4,3,3,4,3,4,3,4,"Standard","Standard",257,"0.054","-0.238"
