pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CU,9/29/2023,81.7,-2.61,5.76,"Wells, Austin",669224,663704,field_out,hit_into_play,,,,,9,Austin Wells flies out to third baseman Maikel Garcia in foul territory.,R,L,R,KC,NYY,X,5,fly_ball,0,1,2023,1.3,-0.6,0.65,1.59,,,650402,2,8,Top,74.83,156.07,,,682515,,,4.873181571040861,-118.9786713,-1.634097184,11.333527787820728,23.76772602902636,-37.7133714,3.54,1.63,168,78.1,62,82.2,2908,6.7,716389,663704,682515,521692,622110,672580,677951,680118,664728,676369,53.83,0.02,0.024,0,1,0,0,3,72,2,Curveball,12,5,5,12,5,12,5,12,Infield shade,Standard,48,0,-0.203
SI,9/29/2023,94.7,-2.64,5.87,"Olivares, Edward",658668,681190,field_out,hit_into_play,,,,,6,Edward Olivares flies out to right fielder Oswaldo Cabrera.,R,R,R,KC,NYY,X,9,fly_ball,0,1,2023,-1.11,0.93,0.28,2.84,,,521692,2,3,Bot,200.92,123.38,,,669224,,,10.088153277365903,-137.682577,-4.378456698,-16.21124909,27.61491691,-19.47176044,3.6,1.73,263,95.6,49,95.2,2318,6.4,716389,681190,669224,641343,650402,672724,683011,677592,664314,665828,54.11,0.003,0.003,0,1,0,0,3,31,2,Sinker,10,0,10,0,0,10,10,0,Standard,Standard,216,-0.001,-0.203
CH,9/29/2023,83.1,-2.49,5.92,"Wells, Austin",669224,543475,field_out,hit_into_play,,,,,7,Austin Wells flies out to left fielder Edward Olivares.,R,L,R,KC,NYY,X,7,fly_ball,0,2,2023,-1.21,0.31,-0.77,2,,,,0,2,Top,58.59,101.22,,,682515,,,6.312633486937588,-121.0131936,-3.21071104,-13.05908736,20.599801935639615,-28.75560665,3.54,1.63,294,84.1,38,83.6,1885,6.3,716389,543475,682515,521692,622110,672580,677951,658668,664728,676369,54.18,0.011,0.014,0,1,0,0,3,18,3,Changeup,9,0,0,9,0,9,0,9,Infield shade,Standard,236,0.003,-0.152
CU,9/29/2023,76.8,1.92,6.4,"Olivares, Edward",658668,607074,home_run,hit_into_play,,,,,6,Edward Olivares homers (11) on a fly ball to left field.   Salvador Perez scores.,R,R,L,KC,NYY,X,,fly_ball,0,1,2023,-0.59,-0.91,0.43,2.75,,521692,,0,1,Bot,29.4,67.48,,,669224,,,-2.091749663,-111.8408684,0.9144919213179057,-4.546161138,20.24686665769828,-40.2320109,3.6,1.73,401,101.9,31,76.9,2487,6.3,716389,607074,669224,641343,650402,672724,683011,677592,664314,665828,54.21,0.617,1.186,2,1,0,3,6,7,2,Curveball,2,0,2,0,0,4,4,0,Standard,Standard,314,0.089,1.423
ST,9/29/2023,80.8,-1.54,5.72,"Witt Jr., Bobby",677951,621199,sac_fly,hit_into_play,,,,,5,Bobby Witt Jr.  out on a sacrifice fly to center fielder Estevan Florial.   Kyle Isbel scores.,R,R,R,KC,NYY,X,8,fly_ball,0,1,2023,1.55,0.04,0.2,2.27,664728,,672580,0,1,Bot,119.48,63.73,,,669224,,,0.9067425550726637,-117.7165103,-1.08690059,14.190893612695522,23.887367263673003,-31.85746859,3.47,1.64,335,94,37,80.9,2582,6.5,716389,621199,669224,641343,650402,672724,683011,677592,664314,665828,54.03,0.057,0.094,0,1,0,0,3,14,2,Sweeper,8,0,8,0,0,9,9,0,Standard,Standard,72,-0.001,-0.387
CH,9/29/2023,88,-1.15,5.91,"Witt Jr., Bobby",677951,641871,home_run,hit_into_play,,,,,7,Bobby Witt Jr.  homers (30) on a fly ball to left field.   Kyle Isbel scores.,R,R,R,KC,NYY,X,,fly_ball,0,1,2023,-1.3,0.71,-0.48,2.05,664728,,,1,7,Bot,29.67,56.22,,,669224,,,4.354906407949721,-128.161694,-4.849963075,-15.28884474,23.06707620461128,-23.55698344,3.47,1.64,423,104,33,89,1984,6.6,716389,641871,669224,641343,650402,672724,683011,677592,664314,665828,53.93,0.714,1.422,2,1,0,3,6,65,2,Changeup,10,5,10,5,5,12,12,5,Strategic,Standard,225,0.006,1.392
FF,9/29/2023,91.4,-2.09,6.02,"Judge, Aaron",592450,543475,field_out,hit_into_play,,,,,6,Aaron Judge flies out to right fielder Nelson Velazquez in foul territory.,R,R,R,KC,NYY,X,9,fly_ball,3,0,2023,-0.34,1.13,0.52,3.07,,,,1,1,Top,201.42,130.14,,,682515,,,7.360570053284815,-132.9915564,-4.098568884,-5.486853072,25.486503514975315,-18.00328306,3.91,1.81,252,98.6,57,92.5,2162,6.7,716389,543475,682515,521692,622110,672580,677951,658668,664728,676369,53.76,0.029,0.034,0,1,0,0,3,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,203,0.015,-0.325
SL,9/20/2023,80.1,-1.42,6.44,"Waters, Drew",671221,608337,double,hit_into_play,,,,,8,Drew Waters doubles (10) on a fly ball to right fielder Ramon Laureano.,R,L,R,KC,CLE,X,9,fly_ball,1,0,2023,0.21,-0.27,-0.24,2.03,,,,0,4,Bot,228.77,93.02,,,595956,,,2.2241880722150222,-116.7651793,-2.663455389,1.5925461102186034,17.986426861991507,-34.4635473,3.51,1.67,322,99.5,25,81.1,2163,6.5,716505,608337,595956,594777,665926,608070,677588,686823,664702,657656,54.01,0.449,0.665,1.25,1,1,1,6,34,2,Slider,3,2,3,2,2,3,3,2,Standard,Standard,55,0.058,0.597
FF,9/20/2023,89.5,-1.66,6.49,"Straw, Myles",664702,425844,sac_fly,hit_into_play,,,,,5,Myles Straw out on a sacrifice fly to center fielder Drew Waters.   Ramon Laureano scores.    Andres Gimenez to 2nd.,R,R,R,KC,CLE,X,8,fly_ball,1,2,2023,-0.43,1.11,-0.19,2.54,657656,,665926,1,4,Top,124.23,74.79,,,682515,,,4.477982912443338,-130.2988968,-6.085109477,-5.773607881,25.16721684984528,-18.49356165,3.4,1.57,322,90.9,40,89.2,2222,5.9,716505,425844,682515,679845,686681,672580,677951,658668,671221,676369,54.58,0.014,0.019,0,1,0,0,3,32,5,4-Seam Fastball,3,1,1,3,2,3,2,3,Standard,Standard,194,-0.015,-0.057
ST,9/20/2023,83,-1.35,5.89,"Waters, Drew",671221,547184,field_out,hit_into_play,,,,,14,Drew Waters flies out to center fielder Myles Straw.,R,L,R,KC,CLE,X,8,fly_ball,0,2,2023,1.28,-0.52,0.49,1.29,,686681,679845,2,7,Bot,150.24,76.8,,,681807,,,1.7275590123701345,-120.9656548,-3.093785002,12.288872473633601,22.396778861506146,-36.91886335,3.51,1.67,309,89,40,83.4,2743,6.4,716505,547184,681807,594777,665926,608070,671289,686823,664702,657656,54.14,0.006,0.005,0,1,0,0,3,63,3,Sweeper,5,2,5,2,2,5,5,2,Standard,Standard,46,-0.01,-0.31
SI,9/20/2023,94.4,2.51,5.36,"Ramírez, José",608070,672582,field_out,hit_into_play,,,,,2,Jose Ramirez flies out sharply to center fielder Drew Waters.,R,R,L,KC,CLE,X,8,fly_ball,3,1,2023,1.33,0.53,0,3.23,,,,2,5,Top,100.63,40.86,,,682515,,,-9.300901182,-137.3146446,-1.115681594,18.828536763457812,26.412381735081468,-25.32023219,3.37,1.52,395,102.4,35,93.2,2074,5.3,716505,672582,682515,679845,686681,672580,677951,658668,671221,676369,55.19,0.469,0.899,0,1,0,0,6,41,5,Sinker,4,2,2,4,2,4,2,4,Standard,Standard,128,0.012,-0.166
FF,9/20/2023,89,-1,6.3,"Tena, José",677588,425844,double,hit_into_play,,,,,7,Jose Tena doubles (2) on a sharp fly ball to center fielder Drew Waters.,R,L,R,KC,CLE,X,8,fly_ball,1,1,2023,-0.09,1.29,-0.28,2.07,,,,0,3,Top,65.18,52.96,,,682515,,,1.958611466,-129.668901,-7.132669102,-1.408266294,23.74229282610679,-16.40637711,3.34,1.59,389,101.9,30,89.5,2257,6.3,716505,425844,682515,679845,686681,672580,677951,658668,671221,676369,54.22,0.674,1.285,1.25,1,1,1,6,19,3,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,189,-0.056,0.643
CH,9/20/2023,80.6,-1.32,6.42,"Olivares, Edward",658668,608337,field_out,hit_into_play,,,,,9,Edward Olivares flies out to right fielder Ramon Laureano.,R,R,R,KC,CLE,X,9,fly_ball,2,2,2023,-0.95,0.67,0.81,1.86,,,,1,1,Bot,162.44,83.19,,,595956,,,6.561265317257378,-117.2392523,-4.817438451,-9.919216775,20.37089022528351,-25.31850072,3.5,1.64,302,84.2,32,81.2,1492,6.5,716505,608337,595956,594777,665926,608070,677588,686823,664702,657656,53.97,0.029,0.03,0,1,0,0,3,9,6,Changeup,3,0,3,0,0,3,3,0,Standard,Standard,225,-0.008,-0.148
CU,9/20/2023,82.6,0,6.53,"Witt Jr., Bobby",677951,675916,field_out,hit_into_play,,,,,14,Bobby Witt Jr.  flies out to right fielder Ramon Laureano.,R,R,R,KC,CLE,X,9,fly_ball,0,0,2023,-0.2,-0.48,0.49,1.48,671221,,682515,2,6,Bot,198.64,122.02,,,595956,,,1.479134305154105,-120.4504323,-4.137491165,-2.192816221,21.048857791916813,-36.30609053,3.46,1.62,262,81.7,40,82.2,2222,5.7,716505,675916,595956,594777,665926,608070,677588,686823,664702,657656,54.8,0.02,0.018,0,1,0,0,3,53,1,Curveball,4,2,4,2,2,4,4,2,Standard,Standard,4,-0.028,-0.519
FF,9/20/2023,91,-1.31,6.51,"Velázquez, Nelson",676369,608337,home_run,hit_into_play,,,,,2,Nelson Velazquez homers (15) on a fly ball to left field.   Maikel Garcia scores.    Bobby Witt Jr.  scores.,R,R,R,KC,CLE,X,,fly_ball,3,0,2023,-0.36,1.55,-0.01,2.93,672580,,677951,1,1,Bot,38.7,60.12,,,595956,,,4.036624438914248,-132.4116876,-6.455381535,-5.042979795,26.939727625048082,-12.7941275,3.47,1.71,420,105.3,31,91.6,2214,6.5,716505,608337,595956,594777,665926,608070,677588,686823,664702,657656,53.96,0.834,1.658,2,1,0,3,6,8,4,4-Seam Fastball,0,0,0,0,0,3,3,0,Standard,Standard,206,0.191,1.728
FF,9/20/2023,87.5,-1.2,6.28,"Ramírez, José",608070,425844,field_out,hit_into_play,,,,,1,Jose Ramirez flies out to left fielder Edward Olivares.,R,L,R,KC,CLE,X,7,fly_ball,0,0,2023,-0.2,1.32,-0.39,2.93,,,,1,1,Top,72.98,106.43,,,682515,,,2.351096845182812,-127.4772836,-4.698277167,-2.676589112,23.45331389450365,-17.04232141,3.37,1.52,266,85.4,51,87.4,2188,5.9,716505,425844,682515,679845,686681,672580,677951,658668,671221,676369,54.56,0.011,0.01,0,1,0,0,3,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,207,0.015,-0.169
FF,9/20/2023,94.1,-2.14,5.38,"Porter, Logan",682515,660853,field_out,hit_into_play,,,,,2,Logan Porter flies out to right fielder Ramon Laureano.,R,R,R,KC,CLE,X,9,fly_ball,1,0,2023,-0.82,0.95,0.18,2.96,,,,0,8,Bot,153.58,115.21,,,681807,,,7.881957594799549,-136.9884131,-2.744925604,-11.971686,27.038703048581617,-19.71298264,3.37,1.53,222,93.7,56,94.8,2129,6.5,716505,660853,681807,594777,665926,608070,671289,686823,664702,657656,54.04,0.023,0.028,0,1,0,0,3,68,2,4-Seam Fastball,5,2,5,2,2,5,5,2,Standard,Standard,230,-0.003,-0.275
CH,9/19/2023,87.2,-2.57,5.52,"Kwan, Steven",680757,679525,triple,hit_into_play,,,,,5,Steven Kwan triples (7) on a fly ball to right fielder Nelson Velazquez.   Andres Gimenez scores.    Bo Naylor scores.,R,L,R,KC,CLE,X,9,fly_ball,1,1,2023,-1.19,0.35,0.06,2.37,,665926,666310,2,6,Top,187.08,53.37,,,680418,,,8.813250501084726,-126.8092,-2.160388581,-14.55736298,23.771109627731693,-28.19394734,3.24,1.48,388,97.1,31,87.9,1746,6.6,716517,679525,680418,668472,679845,672580,677951,669004,664728,676369,53.92,0.277,0.477,1.6,1,1,2,5,55,3,Changeup,7,2,2,7,4,7,4,7,Standard,Standard,237,-0.071,1.915
FF,9/19/2023,90.8,2.13,5.2,"Pratto, Nick",668472,671106,field_out,hit_into_play,,,,,12,Nick Pratto flies out to right fielder Will Brennan.,R,L,L,KC,CLE,X,9,fly_ball,2,2,2023,0.48,1.48,0.88,2.92,658668,676369,679845,2,3,Bot,179.55,72.59,,,666310,,,-4.1817586,-132.2231895,-3.006646091,6.534172426,26.31563743135277,-14.29468548,3.33,1.57,338,98.2,45,91.6,2223,6.6,716517,671106,666310,647304,665926,608070,672356,680757,657656,686823,53.95,0.029,0.037,0,1,0,0,3,31,5,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,156,-0.023,-0.655
FF,9/19/2023,95.6,-2.57,5.59,"Calhoun, Kole",594777,679525,field_out,hit_into_play,,,,,5,Kole Calhoun flies out to left fielder MJ Melendez.,R,L,R,KC,CLE,X,7,fly_ball,1,2,2023,-0.71,1.19,0.22,2.25,,,647304,0,5,Top,90.67,112.49,,,680418,,,8.955926627,-138.9505247,-5.925470889,-11.08756109,26.91228013980254,-15.60894426,2.88,1.38,235,88.4,54,96.2,2390,6.4,716517,679525,680418,668472,679845,672580,677951,669004,664728,676369,54.09,0.014,0.018,0,1,0,0,3,42,4,4-Seam Fastball,4,2,2,4,2,4,2,4,Infield shade,Standard,221,0.044,-0.255
FF,9/19/2023,96.7,-3.03,5.42,"Arias, Gabriel",672356,674444,double,hit_into_play,,,,,7,Gabriel Arias doubles (15) on a sharp fly ball to right fielder Nelson Velazquez.,R,R,R,KC,CLE,X,9,fly_ball,3,1,2023,-0.75,1.16,-0.53,1.97,,,,2,2,Top,194.82,57.24,,,680418,,,8.596477455828355,-140.5783904,-6.468665333,-11.80560351,29.892962077473722,-15.49513269,3.47,1.54,388,106.4,25,99.4,2150,7.7,716517,674444,680418,668472,679845,672580,677951,669004,664728,676369,52.8,0.946,1.835,1.25,1,1,1,6,13,5,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,222,-0.022,0.162
SI,9/19/2023,94.1,-2.54,5.57,"Arias, Gabriel",672356,679525,field_out,hit_into_play,,,,,1,Gabriel Arias flies out to center fielder Kyle Isbel.,R,R,R,KC,CLE,X,8,fly_ball,2,1,2023,-1.16,0.43,-0.7,2.97,,,,1,4,Top,151.3,44.01,,,680418,,,7.311222796884689,-136.9730821,-2.065583947,-16.14320523,26.564461907920208,-26.45364864,3.47,1.54,388,98.6,28,94.4,2262,6.2,716517,679525,680418,668472,679845,672580,677951,669004,664728,676369,54.32,0.514,0.916,0,1,0,0,6,33,4,Sinker,4,0,0,4,0,4,0,4,Standard,Standard,221,0.011,-0.196
CH,9/19/2023,80.4,2.31,5.36,"Velázquez, Nelson",676369,671106,field_out,hit_into_play,,,,,8,Nelson Velazquez flies out to center fielder Ramon Laureano.,R,R,L,KC,CLE,X,8,fly_ball,1,1,2023,-0.01,0.04,0.15,2.15,,,,2,1,Bot,99.15,54.13,,,666310,,,-4.750375883,-116.8933794,-0.404271749,0.8855599985361722,25.099273552765794,-31.93083945,3.47,1.71,364,94.3,32,79.7,705,6.2,716517,671106,666310,647304,665926,608070,672356,680757,657656,686823,54.32,0.171,0.294,0,1,0,0,3,10,3,Changeup,2,0,2,0,0,2,2,0,Standard,Standard,133,-0.007,-0.1
ST,9/19/2023,86.2,-2.38,5.78,"Giménez, Andrés",665926,679525,field_out,hit_into_play,,,,,5,Andres Gimenez flies out to left fielder MJ Melendez.,R,L,R,KC,CLE,X,7,fly_ball,1,2,2023,0.7,-0.53,-0.27,2.43,,,594777,2,3,Top,71.73,123.74,,,680418,,,3.607707787013172,-125.5789204,-0.718631344,6.772062255486668,23.022437086646182,-37.8753469,3.22,1.46,231,73.5,37,86.8,2472,6.4,716517,679525,680418,668472,679845,672580,677951,669004,664728,676369,54.1,0.314,0.293,0,1,0,0,3,23,4,Sweeper,2,0,0,2,0,2,0,2,Infield shade,Standard,49,0.024,-0.173
SL,9/19/2023,88,-0.99,6.02,"Witt Jr., Bobby",677951,547184,field_out,hit_into_play,,,,,7,Bobby Witt Jr.  flies out to right fielder Will Brennan.,R,R,R,KC,CLE,X,9,fly_ball,1,1,2023,0.51,0.16,-0.57,2.06,,,672580,2,4,Bot,197.97,97.49,,,666310,,,-0.032413142,-128.2702033,-3.878513382,5.677387874466031,25.770298602288396,-29.83931121,3.46,1.62,319,91.7,29,88,2451,6.2,716517,547184,666310,647304,665926,608070,672356,680757,657656,686823,54.35,0.083,0.13,0,1,0,0,3,38,3,Slider,4,0,4,0,0,4,4,0,Standard,Standard,120,-0.007,-0.224
SI,9/19/2023,94.7,-2.77,5.49,"Laureano, Ramón",657656,679525,field_out,hit_into_play,,,,,4,Ramon Laureano flies out to left fielder MJ Melendez.,R,R,R,KC,CLE,X,7,fly_ball,3,1,2023,-1.37,0.31,-0.72,2.58,,,594777,1,3,Top,74.44,118.37,,,680418,,,8.424643582262263,-137.6890886,-2.665052249,-19.2909023,28.459501906395637,-27.86284408,3.15,1.43,238,69.3,33,95.3,2364,6.5,716517,679525,680418,668472,679845,672580,677951,669004,664728,676369,53.99,0.774,0.766,0,1,0,0,4,22,5,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,213,0.031,-0.454
CH,9/19/2023,78.4,-0.55,5.49,"Melendez, MJ",669004,669212,field_out,hit_into_play,,,,,7,MJ Melendez flies out to right fielder Will Brennan.,R,L,R,KC,CLE,X,9,fly_ball,1,1,2023,-1.4,0.35,-0.29,1.67,,,,2,6,Bot,186.12,115.36,,,666310,,,3.2268545185390045,-114.2177215,-2.077292006,-12.85719802,21.502244104975194,-28.94846207,3.31,1.6,255,88.2,52,80.1,2193,7.4,716517,669212,666310,647304,665926,608070,672356,680757,657656,686823,53.08,0.014,0.017,0,1,0,0,3,59,3,Changeup,7,4,7,4,4,7,7,4,Infield shade,Standard,263,-0.003,-0.1
ST,9/19/2023,77.6,2.29,5.24,"Melendez, MJ",669004,671106,home_run,hit_into_play,,,,,4,MJ Melendez homers (15) on a fly ball to right center field.    Bobby Witt Jr.  scores.,R,L,L,KC,CLE,X,,fly_ball,2,1,2023,-1.07,0.09,-0.63,2.5,,677951,,1,1,Bot,170.55,27.81,,,666310,,,-4.319316592,-112.944052,0.8611386410823743,-8.413768018,19.59850255581937,-31.75424334,3.31,1.6,410,101.1,29,78.1,2213,6.5,716517,671106,666310,647304,665926,608070,672356,680757,657656,686823,53.97,0.606,1.116,2,1,0,3,6,8,4,Sweeper,0,0,0,0,0,2,2,0,Standard,Standard,296,0.158,1.534
FF,9/19/2023,92.3,-1.36,6.2,"Massey, Michael",686681,675540,field_out,hit_into_play,,,,,3,Michael Massey flies out to right fielder Will Brennan.   Nelson Velazquez to 3rd.,R,L,R,KC,CLE,X,9,fly_ball,0,0,2023,-0.06,1.29,0.53,2.97,,676369,,1,7,Bot,186.32,81.19,,,666310,,,4.910736008,-134.4132829,-5.233259089,-1.657748402,26.86183942425916,-15.55752657,3.48,1.65,327,86.4,34,92.4,1886,6.1,716517,675540,666310,647304,665926,608070,672356,680757,657656,686823,54.36,0.014,0.013,0,1,0,0,3,68,1,4-Seam Fastball,7,5,7,5,5,7,7,5,Standard,Standard,189,-0.014,-0.356
ST,9/19/2023,80.8,-3.31,5.18,"Arias, Gabriel",672356,676092,field_out,hit_into_play,,,,,11,Gabriel Arias flies out to left fielder MJ Melendez.,R,R,R,KC,CLE,X,7,fly_ball,1,2,2023,1.35,-0.05,-1,2.55,,,,2,9,Top,76.58,80.55,,,682515,,,2.5732959241095585,-117.6924537,0.9018356913711192,11.99969845276925,23.534173986094373,-33.02967026,3.47,1.54,317,98.4,45,80.7,2714,6.3,716517,676092,682515,668472,686681,672580,677951,669004,664728,676369,54.19,0.029,0.037,0,1,0,0,3,82,4,Sweeper,7,6,6,7,6,7,6,7,Standard,Standard,65,0.035,-0.074
FF,9/19/2023,98.8,-1.92,5.91,"Naylor, Bo",666310,672578,home_run,hit_into_play,,,,,9,Bo Naylor homers (9) on a fly ball to right center field.,R,L,R,KC,CLE,X,,fly_ball,2,1,2023,-1.19,1.33,0.78,2.01,,,,0,8,Top,196.71,53.08,,,680418,,,10.244417560494009,-143.4487937,-8.413368543,-18.67872591,30.893058031954382,-12.00742389,3.41,1.56,400,101.9,32,100.2,2535,7,716517,672578,680418,668472,686681,672580,677951,669004,664728,676369,53.46,0.577,1.125,2,1,0,3,6,70,4,4-Seam Fastball,7,5,5,7,6,7,6,7,Standard,Standard,222,-0.117,0.958
CH,9/19/2023,78.9,-0.37,5.69,"Witt Jr., Bobby",677951,669212,field_out,hit_into_play,,,,,9,Bobby Witt Jr.  flies out to right fielder Will Brennan.,R,R,R,KC,CLE,X,9,fly_ball,2,2,2023,-1.28,0.21,0.62,2.02,,,,1,6,Bot,218.6,99.27,,,666310,,,4.600876739784269,-114.8153996,-1.57507298,-12.20347964,20.335240115920204,-30.2698607,3.46,1.62,334,96.7,27,80,1917,6.9,716517,669212,666310,647304,665926,608070,672356,680757,657656,686823,53.58,0.343,0.549,0,1,0,0,5,58,6,Changeup,7,4,7,4,4,7,7,4,Standard,Standard,265,-0.006,-0.148
ST,9/19/2023,77.9,2.35,5.3,"Witt Jr., Bobby",677951,671106,single,hit_into_play,,,,,14,Bobby Witt Jr.  singles on a fly ball to left fielder Steven Kwan.   Maikel Garcia to 3rd.,R,R,L,KC,CLE,X,7,fly_ball,1,2,2023,-1.3,-0.35,0.54,1.19,,672580,,0,1,Bot,105.16,99.4,,,666310,,,-1.517659967,-113.5451071,-1.308527785,-10.94696412,21.025837821082167,-35.20436663,3.46,1.62,241,71.1,26,78,2251,6.3,716517,671106,666310,647304,665926,608070,672356,680757,657656,686823,54.24,0.946,0.872,0.9,1,1,0,4,7,4,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,297,0.061,0.809
ST,9/19/2023,82.6,-0.91,6.18,"Naylor, Josh",647304,664199,field_out,hit_into_play,,,,,5,Josh Naylor flies out to center fielder Kyle Isbel.,R,L,R,KC,CLE,X,8,fly_ball,0,2,2023,0.89,-0.28,-0.01,2.28,,,,0,7,Top,106.15,84.92,,,680418,,,0.3067630012893022,-120.3680925,-1.853972369,8.595698474,23.08270231861215,-34.7888878,3.15,1.46,289,81.3,33,82.2,2415,5.9,716517,664199,680418,668472,679845,672580,677951,669004,664728,676369,54.56,0.051,0.062,0,1,0,0,3,60,3,Sweeper,7,4,4,7,4,7,4,7,Infield shade,Standard,49,0.022,-0.152
FS,9/18/2023,87.2,-1.19,6.16,"Velázquez, Nelson",676369,615698,home_run,hit_into_play,,,,,4,Nelson Velazquez homers (14) on a fly ball to left field.,R,R,R,KC,CLE,X,,fly_ball,0,0,2023,-0.88,0.32,-0.58,2.87,,,,2,6,Bot,17.49,63.76,,,666310,,,3.298606969070608,-127.0142749,-2.501949233,-10.22217901,23.16907804,-28.35887609,3.47,1.7,425,107.5,34,88.1,1010,6.6,716529,615698,666310,594777,665926,608070,672356,680757,664702,686823,53.93,0.831,1.665,2,1,0,3,6,47,1,Split-Finger,1,4,1,4,4,2,2,4,Standard,Strategic,243,0.082,1
CU,9/18/2023,84.3,-1.19,6.31,"Melendez, MJ",669004,615698,field_out,hit_into_play,,,,,4,MJ Melendez flies out to left fielder Steven Kwan.,R,L,R,KC,CLE,X,7,fly_ball,2,2,2023,0.22,-0.06,-0.79,2.36,,,,1,6,Bot,38.69,81.69,,,666310,,,0.47060132747443895,-122.7879671,-2.703138463,2.1299168080659654,23.80547440017275,-32.51139882,3.29,1.58,360,99.4,26,84.1,2370,6.1,716529,615698,666310,594777,665926,608070,672356,680757,664702,686823,54.42,0.454,0.735,0,1,0,0,6,46,5,Curveball,1,4,1,4,4,1,1,4,Infield shade,Standard,65,-0.017,-0.148
FS,9/18/2023,87.1,-1.33,6.08,"Isbel, Kyle",664728,615698,field_out,hit_into_play,,,,,4,Kyle Isbel flies out to right fielder Will Brennan.,R,L,R,KC,CLE,X,9,fly_ball,1,2,2023,-0.71,0.05,-0.32,2.12,,,,1,5,Bot,204.46,85.17,,,666310,,,3.8942364924324377,-126.9601162,-3.53272621,-8.416544892,23.283701037598824,-31.14446832,3.3,1.53,340,95.5,37,87.9,894,6.5,716529,615698,666310,594777,665926,608070,672356,680757,664702,686823,54.04,0.103,0.2,0,1,0,0,3,39,4,Split-Finger,1,3,1,3,3,1,1,3,Infield shade,Standard,246,-0.021,-0.119
SI,9/18/2023,90.1,-1.44,5.25,"Arias, Gabriel",672356,663903,sac_fly,hit_into_play,,,,,4,Gabriel Arias out on a sacrifice fly to center fielder Kyle Isbel.   Kole Calhoun scores.,R,R,R,KC,CLE,X,8,fly_ball,0,2,2023,-0.79,0.78,-0.48,2.66,594777,,665926,0,6,Top,146.31,74.34,,,682515,,,4.102865202,-131.2473553,-2.193752132,-9.97289909,25.05927193671571,-22.88401794,3.46,1.54,314,86.9,36,91.4,2322,6.8,716529,663903,682515,668472,686681,672580,677951,669004,664728,671221,53.72,0.02,0.027,0,1,0,0,3,43,4,Sinker,1,3,3,1,4,1,4,1,Standard,Standard,212,0.003,-0.224
CU,9/18/2023,83.6,-1.1,6.31,"Waters, Drew",671221,615698,field_out,hit_into_play,,,,,13,Drew Waters flies out to left fielder Steven Kwan.,R,L,R,KC,CLE,X,7,fly_ball,2,2,2023,0.18,-0.29,-0.95,2.34,,,,1,4,Bot,47.23,83.97,,,666310,,,-0.005589326,-121.9510319,-2.276510818,1.7945789025689873,20.264618374342863,-34.91293133,3.49,1.65,343,98.2,37,84.2,2289,6.2,716529,615698,666310,594777,665926,608070,672356,680757,664702,686823,54.32,0.163,0.292,0,1,0,0,3,33,5,Curveball,1,3,1,3,3,1,1,3,Infield shade,Standard,72,-0.019,-0.148
SI,9/18/2023,89.3,-1.48,5.24,"Naylor, Bo",666310,663903,field_out,hit_into_play,,,,,2,Bo Naylor flies out to center fielder Kyle Isbel.,R,L,R,KC,CLE,X,8,fly_ball,0,0,2023,-1.1,0.72,-0.1,2.85,,,686823,1,4,Top,128.74,79.66,,,682515,,,5.783433301790507,-129.9830945,-1.399161921,-13.6336102,26.12320302069647,-23.92444546,3.41,1.56,297,83.4,38,90.5,2211,6.9,716529,663903,682515,668472,686681,672580,677951,669004,664728,671221,53.56,0.017,0.02,0,1,0,0,3,30,1,Sinker,1,3,3,1,3,1,3,1,Standard,Standard,218,0.021,-0.303
